CNTR_ID,Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
PG,Papua New Guinea,PNG,117.1840732,122.3519051,128.2095644,132.9562781,144.2306445,159.2517711,177.0373748,195.5427011,209.7523815,232.4409994,265.1343261,286.7338842,333.3738479,489.7504702,537.3203303,482.8255826,523.4037991,552.8885789,639.1388338,732.7573002,791.78867,756.0309373,697.5046718,734.3643767,712.258637,658.9095402,702.102347,813.3302387,923.1705485,874.0708169,774.3639919,888.6466039,1001.962989,1110.245078,1197.234913,983.0753347,1065.114498,993.4574037,742.7872918,663.9585833,655.2502302,558.8829823,530.5840587,610.2002911,661.125039,799.4164059,886.4202669,992.6737493,1223.202978,1210.871723,1418.923591,1838.699199,2151.210277,2108.831643,2268.172539,
PL,Poland,POL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1698.006922,2192.66598,2411.859496,2449.301908,2819.689466,3612.159514,4066.842029,4076.352838,4483.236888,4351.374605,4492.727604,4981.198619,5196.932921,5693.377763,6639.963052,7976.066768,8999.739627,11247.55148,13906.2182,11440.57813,12597.45879,13891.14169,13142.04599,13776.45476,14337.20637,12494.46619
,Pre-demographic dividend,PRE,46.43199885,48.06328051,50.114981,51.93578253,55.37186091,58.47320075,62.49352575,60.04368409,60.70270037,65.81287221,81.64968369,75.74260089,86.26600604,102.7958992,145.8645104,162.6219388,191.1438146,202.2785032,218.476514,274.3072543,335.2123525,293.0541268,273.4911948,229.2418902,225.3441981,228.9996459,229.0791375,257.1142165,255.6335942,253.5606487,403.4968985,398.2706881,357.9903729,317.0576262,286.7523321,322.0036612,349.3469893,354.8302535,341.7317774,337.7135201,383.3475825,353.2743744,405.4738137,455.478508,536.1858887,645.5533873,781.7771027,928.3779545,1150.165792,1010.625726,1361.163285,1529.246883,1624.679431,1722.728843,1771.522304,1490.020523
PR,Puerto Rico,PRI,717.5148431,777.2150274,854.744805,931.751666,1006.434446,1110.832691,1207.811824,1335.274112,1480.693176,1661.866885,1852.354673,2044.319906,2246.476714,2432.414219,2614.500941,2738.243153,2946.461953,3208.771356,3567.752629,4024.50942,4502.838428,4920.722937,5115.008514,5217.722729,5730.117009,6008.054486,6443.482051,6937.548121,7535.74227,8063.212243,8652.507492,9064.018517,9659.3389,10212.27676,10876.41882,11579.185,12173.16369,12817.64496,14304.40737,15220.97924,16192.1296,18243.71775,18972.76853,19820.20729,20988.99233,21959.32271,22935.94115,23664.88235,24898.33884,25768.73605,26435.73308,27278.84523,27811.5558,28703.73237,,
KP,"Korea, Dem. People‰Ûªs Rep.",PRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PT,Portugal,PRT,360.4992985,382.729947,407.8528436,432.5117296,468.7810816,520.9106594,575.0076807,646.8227201,719.0804919,795.7593714,934.17398,1064.642774,1302.394334,1748.161417,2000.614788,2127.847009,2173.49813,2267.594372,2457.554963,2755.89577,3368.69837,3246.294619,3080.252695,2735.760315,2522.995844,2705.459217,3862.328626,4804.338875,5624.25058,6056.977177,7885.394019,8959.867208,10811.63064,9535.594849,9978.301937,11782.52148,12185.06389,11578.44151,12202.69141,12474.81808,11502.39681,11729.14616,12882.28897,15772.7334,18045.5881,18784.9485,19821.44463,22780.05845,24815.60884,23063.97161,22539.99601,23194.74096,20577.40264,21618.73534,22124.36709,19222.9356
PY,Paraguay,PRY,,,,,,184.3191092,189.1565216,197.2083622,202.9063391,212.524407,221.8009194,240.2216987,268.5257127,334.4599341,440.4658893,484.3808101,538.4504953,651.48519,780.1060189,1013.134644,1287.422009,1595.473086,1505.156642,1511.177387,1139.996474,807.8362166,910.5164852,972.4312272,1022.105834,1120.875394,1351.578779,1615.479607,1614.673376,1596.144879,1692.239625,1903.467994,2009.649903,2000.910277,1773.24128,1614.903727,1545.625548,1417.26032,1148.229049,1174.779765,1408.527483,1507.145951,1809.710231,2312.192538,3059.985099,2599.592016,3225.591754,3983.498504,3858.036492,4479.955052,4712.870205,4160.606562
,Pacific island small states,PSS,,,,,,,,,,,,,,,,886.9676945,871.4598609,891.0156246,1012.483442,1214.667144,1350.951498,1360.559141,1298.758739,1216.853986,1303.515074,1212.039222,1295.643321,1257.268665,1300.426238,1342.038274,1426.361135,1500.717967,1618.531791,1676.342356,1898.778384,2018.929289,2136.620547,2105.968228,1788.148611,1923.162746,1772.558607,1715.810787,1791.539594,2082.321581,2379.811308,2576.103489,2672.060793,2904.597118,3057.811904,2681.503837,2925.708101,3427.688822,3579.791737,3643.978403,3807.047313,3668.922255
,Post-demographic dividend,PST,1383.980914,1442.477701,1539.236691,1637.211311,1766.466319,1897.571551,2059.709317,2189.414014,2353.376575,2555.383523,2780.732386,3053.721449,3508.44369,4199.46991,4646.951234,5162.719359,5564.662055,6246.532874,7451.067765,8507.727722,9358.658388,9403.353074,9303.527441,9597.680196,9980.031703,10471.9377,12711.9832,14641.68269,16393.8728,17035.6096,19009.49612,19914.22533,21221.01595,21246.58819,22605.71478,24777.7822,24766.25503,24201.44359,24165.53534,25242.26904,25526.26547,25176.49982,26142.56171,29191.03175,32271.49661,33784.08818,35363.57086,38389.996,40306.82094,37757.61146,39218.20479,41901.24184,41713.32047,41792.11934,42362.434,39753.05336
PF,French Polynesia,PYF,,,,,,1889.282851,2229.499173,2209.158852,2510.906575,2273.519782,2299.051542,2594.793999,2754.869881,3524.613649,4390.613645,5284.987291,5434.687838,5711.891143,7030.358688,8248.744223,8979.126997,8192.350655,7996.262145,8066.464706,8092.815034,8602.522595,12781.29338,13750.14408,14163.82683,13572.58733,16036.73088,16173.48584,17334.40076,17732.74842,16647.1582,18505.45932,18034.75376,15943.3189,16530.17251,16299.28428,14530.22602,,,,,,,,,,,,,,,
QA,Qatar,QAT,,,,,,,,,,,2760.395733,3251.262704,3913.72652,5586.368202,15634.84775,15290.80582,18901.47518,19836.48665,21102.19072,27445.38412,34995.84058,34916.98756,27400.9818,20912.00779,19644.50822,16582.53078,12685.64393,12865.77167,13562.77217,14010.8925,15447.59509,14189.48223,15614.97583,14542.37514,14892.49498,16242.72129,17698.72541,21388.72409,18693.32583,21717.83737,29926.36335,28577.3016,30523.49077,35221.52643,43346.86426,53207.33365,61593.67297,67612.49404,82990.07096,61463.90358,70870.22658,89115.90149,94407.40692,96076.99638,96732.52903,74667.19707
RO,Romania,ROU,,,,,,,,,,,,,,,,,,,,,,,,,,,,1658.758634,1753.192792,1789.644638,1650.692978,1260.749045,1102.103785,1158.132516,1323.104325,1660.272768,1643.88046,1589.014061,1864.991387,1610.13437,1668.162731,1839.72945,2124.873613,2774.955806,3552.92452,4676.315183,5828.745662,8214.185378,10136.47356,8220.108329,8297.483621,9200.277825,8558.397606,9585.266593,10011.78592,8972.922518
RU,Russian Federation,RUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3428.762018,3485.112202,3485.056,3095.659779,2929.462119,2663.394599,2665.739722,2643.897696,2737.556662,1834.846937,1330.751464,1771.586602,2100.362386,2375.059044,2975.132778,4102.372294,5323.473877,6920.194398,9101.256706,11635.27424,8562.813697,10674.9972,14212.08089,15154.47228,15543.69784,13902.14285,9057.11306
RW,Rwanda,RWA,40.56693615,40.71972985,40.97560219,41.25082828,41.11687159,46.02625419,37.51817237,46.67800115,48.81976893,51.83225394,58.56900041,57.63511369,61.8664572,70.87331645,72.97619392,131.1864478,141.731898,160.6366968,188.517566,223.2701133,244.080505,264.7886501,256.4951847,261.0023058,270.0804708,280.4243006,303.3588912,319.9804028,339.8790017,332.2268769,351.2778271,270.3286654,302.2568044,312.9228082,125.6901275,218.7703012,226.6981976,284.5872453,282.2886646,239.633609,216.2758944,201.0640419,196.4447015,212.5120519,236.6292142,286.5674694,336.942281,398.2084859,491.9404166,529.5965562,553.5974576,606.9028864,667.4145823,678.9981669,697.6265013,697.3482281
,South Asia,SAS,83.34983911,87.05155059,90.95277096,100.1667318,112.2666983,117.9665947,96.81021599,104.1960624,106.9370949,114.7746608,121.5120782,126.287513,124.1404681,138.8795731,164.2562375,171.9048354,164.1100784,185.4189862,206.0235404,225.3190984,265.3521857,274.6338411,277.5066428,287.039206,279.0089784,296.4667075,306.8926528,333.1228628,349.9159934,345.2813586,363.6563371,316.1844276,328.6336395,318.5618714,354.0827814,385.3539007,413.2559803,425.1462802,422.8353817,444.7206108,453.9946411,457.6179244,472.78124,542.7072816,618.8082142,697.5542343,785.0117451,979.1317445,981.3447022,1063.158541,1285.524399,1370.95494,1370.206524,1391.298216,1501.07409,1528.58244
SA,Saudi Arabia,SAU,,,,,,,,,776.9751041,800.7959164,921.3451548,1178.597181,1514.258381,2231.791323,6445.689589,6296.301738,8158.472681,8943.317148,9136.32795,11997.87589,16598.72044,17456.93978,13624.77634,10798.27792,9438.537012,7776.037579,6204.223214,5852.601375,5791.394912,6030.268793,7137.392024,7775.701542,7834.236208,7386.668213,7310.950345,7555.965332,8159.980674,8328.970985,7180.15044,7728.676388,8808.875367,8315.739302,8317.908575,9186.310388,10756.01622,13273.6535,14826.9167,15947.40579,19436.85716,15655.08337,18753.98123,23256.09561,24883.18971,24646.02087,24406.46782,20481.74532
SD,Sudan,SDN,107.4519253,113.6382198,120.1850547,118.9959794,118.9410439,120.5476556,120.2273971,126.4949805,128.2451691,137.12386,151.314964,159.9976536,168.4370627,202.4373135,252.4193792,297.8477424,359.4678446,433.7800282,454.8208798,455.4631717,398.4041117,482.0785025,451.9286475,399.6661938,459.1980646,552.7058312,688.8513886,867.1985126,635.5565999,610.4595096,481.4966695,428.4327166,256.59285,313.693287,437.6980635,458.7780296,290.4369043,365.5484798,342.2699903,315.9880041,352.5015707,368.5180134,402.2254331,466.0338722,550.7465691,661.6262771,868.322775,1081.159321,1248.355269,1183.206775,1421.532942,1596.44521,1662.287641,1726.080156,1875.843287,2089.400212
SN,Senegal,SEN,249.5073902,256.1562537,255.4584448,256.8927401,264.7018205,261.9221945,262.3528319,254.8952965,260.1594801,240.2730987,242.9806901,243.3300763,285.4471533,318.2256464,348.0388573,456.2291087,450.502531,449.7375678,489.8772602,594.8562122,629.1079908,555.0360621,528.1148209,457.5860866,433.1532703,460.1101335,631.1755008,736.240052,705.858358,674.3733981,760.7787608,724.8458955,751.48088,689.6680371,457.4790204,560.0805182,566.683321,509.9214334,535.8884987,534.8552062,474.5771245,482.0680429,513.3918328,642.6259945,732.3181056,772.6524454,808.2884239,948.5067592,1094.576476,1018.389551,998.1196955,1081.131518,1019.27223,1051.376421,1067.131753,910.788688
SG,Singapore,SGP,427.8748221,448.9533236,471.8743536,510.9805193,485.2969252,516.2895671,566.5337911,625.7156029,708.2604982,812.2616748,925.2813652,1070.817062,1263.659355,1684.341085,2339.598808,2489.815171,2758.66457,2845.837403,3193.330937,3899.539935,4927.048493,5595.213597,6075.624157,6629.880907,7223.227419,6995.155959,6793.673599,7531.19255,8902.48279,10380.15132,11864.53369,14505.02039,16144.00819,18302.4304,21578.46053,24936.83083,26263.01627,26386.45745,21824.03558,21795.69696,23792.60707,21577.07823,22016.83279,23573.62804,27405.27136,29869.85398,33579.85948,39223.58187,39721.04818,38577.55822,46569.67951,53093.67015,54451.21033,55617.6125,56007.28821,52888.74467
SB,Solomon Islands,SLB,,,,,,,,173.3940864,187.3207633,184.7052571,,301.1592454,235.2662069,308.173271,453.6880952,385.7237201,414.1660665,447.9472125,515.5353766,678.6308421,731.591981,785.4200686,764.4809862,707.8475327,962.2706519,857.8254827,755.7500185,831.7633881,1053.302709,1095.722985,970.0689337,998.7252018,1147.867918,1210.413374,1330.727669,1445.662731,1529.793228,1495.079761,1206.633242,1201.573044,1055.210356,945.5289267,785.6255585,745.4571873,819.3012297,881.9647785,950.0576951,1048.771486,1208.344196,1161.22881,1276.348513,1648.854127,1866.707246,1890.000903,2024.202861,1982.26969
SL,Sierra Leone,SLE,147.5956016,148.3301415,153.02933,153.5523537,161.601216,154.0420104,158.7115103,145.3515438,135.4551981,165.2498574,172.786111,163.9893078,178.5917884,216.5466667,239.3502698,245.6099145,210.5954355,239.6508283,325.5601536,367.6262554,356.6238029,353.3123464,401.7440702,301.8641739,322.0830477,247.2243568,137.3402768,190.4720473,278.3071056,240.5682445,165.2532318,197.6688858,173.0635022,197.4406409,236.3358888,226.8896637,245.6898333,221.2109347,173.3609028,169.515997,156.5918666,255.7885644,280.1811714,295.0797751,293.8545066,320.9953668,359.5337138,400.3809371,453.7363655,440.9244597,453.0220407,505.263717,637.6522088,802.5356255,792.5835504,693.4080457
SV,El Salvador,SLV,,,,,,274.4706234,282.4947871,288.5029704,290.3526812,293.7301461,308.8160253,315.0174278,327.2078738,364.3495606,410.9268029,454.2757669,549.2256449,679.5482692,708.3844303,769.9104219,780.7355599,738.8558354,719.8206922,732.094853,754.1652387,772.2863474,756.370605,783.4789984,818.7233919,843.3697753,914.094639,998.0126188,1104.329226,1270.26929,1462.659632,1699.93503,1827.899428,1956.098589,2093.487271,2158.142965,2259.888269,2363.271031,2435.472748,2549.886636,2666.339695,2874.257256,3108.592529,3358.421252,3569.335393,3431.280068,3547.070983,3821.33859,3921.720395,3998.739499,4102.063852,4219.35033
,San Marino,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31493.2974,28224.20286,29354.5509,31268.46741,39375.2288,45597.516,47035.65435,49682.09366,56489.50138,62993.36722,,,,,,,
SO,Somalia,SOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.2230393,542.615884,551.8626686
RS,Serbia,SRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2196.618467,2749.966439,3178.831484,2416.069077,2441.430389,870.1365252,1634.875061,2149.909404,2832.490652,3331.228766,3528.131008,4129.758741,5458.121718,6701.773913,5821.305397,5411.877404,6423.291783,5659.380204,6353.826383,6200.173221,5143.949926
,Sub-Saharan Africa (excluding high income),SSA,118.5940178,122.2731687,127.3371439,133.5481424,142.0442258,150.6486853,157.9551865,156.8506364,162.3910225,179.3220785,210.1430455,205.5304309,226.2489547,282.3175162,361.4898958,388.0578332,415.7764095,439.6471164,472.407856,560.1078621,699.846184,689.458362,621.3124413,567.0530726,531.3588705,481.8165149,518.4461976,597.8565918,608.325208,618.6866926,602.7029912,609.7618152,585.7700147,548.6786241,523.7431886,576.9128493,581.0183156,585.0131233,537.1735488,527.0281052,549.778489,498.2124915,520.082278,647.2129512,783.8136332,897.3297997,1019.376472,1153.046406,1280.456672,1190.56097,1550.223691,1699.643943,1728.32897,1768.89544,1799.341364,1570.039789
,South Sudan,SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1688.654047,1271.031728,1563.904195,1696.145667,944.2828116,1157.486958,1115.093515,730.5801009
,Sub-Saharan Africa,SSF,118.6170794,122.2912394,127.357299,133.5709236,142.0694952,150.670211,157.976269,156.8711037,162.405439,179.3307061,210.1477431,205.5488968,226.291965,282.3625249,361.5281781,388.1002879,415.810891,439.7211909,472.5350532,560.3329002,700.07917,689.7061274,621.5494667,567.2921576,531.6103051,482.1161833,518.8198792,598.2954681,608.8245347,619.2130889,603.347845,610.397397,586.5026868,549.4693528,524.5371403,577.714298,581.7878239,585.8593925,538.0754248,527.9289033,550.6391846,499.0680633,521.0194427,648.1212743,784.863845,898.4438454,1020.569792,1154.212368,1281.491378,1191.435461,1551.17433,1700.665152,1729.392554,1770.216179,1800.633038,1571.33162
,Small states,SST,,,,,,,,,,,457.4867018,505.5649467,585.9163734,716.7243088,1094.142759,1223.059079,1373.20024,1532.228015,1616.891596,1970.990874,2562.646368,2596.050795,2529.515583,2395.799517,2326.793827,2192.333894,2104.424943,2356.325121,2546.0292,2597.906217,2950.733353,2953.414868,3092.562845,2978.657302,3094.8338,3457.51311,3621.899404,3761.990294,3719.146397,3927.146921,4295.449969,4242.790735,4483.007174,5285.253212,6264.923616,7346.817525,8346.898924,9789.492334,11530.19395,9617.979129,10816.64681,12976.80076,13333.53612,13658.24295,13891.15083,11766.13253
,Sao Tome and Principe,STP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.9195477,562.826237,658.2801399,703.6625567,824.0121598,858.587831,911.057012,1158.930801,1151.691965,1142.182311,1374.131921,1488.048003,1675.747569,1810.721562,
SR,Suriname,SUR,323.6519388,329.9909454,337.8709235,349.7281658,374.1543987,417.8734716,501.5580251,565.7795327,613.2291826,636.3723098,665.6916298,726.3451407,774.5382664,828.8492759,1009.575354,1282.224508,1398.851033,1775.36262,2034.78641,2162.165147,2191.153243,2447.090493,2514.196702,2419.217943,2350.718558,2350.801817,2363.564499,2552.251013,2962.605684,1355.84918,951.0723138,1077.468106,955.2095039,995.1105188,1381.51989,1556.581182,1897.112821,2014.016323,2014.461489,1861.596524,1855.77231,1576.724046,2217.697802,2606.827725,3033.018889,3645.894998,5295.623648,5862.050975,6973.098239,7561.450701,8430.905965,8448.504261,9422.270994,9618.350531,9680.115914,8983.633876
SK,Slovak Republic,SVK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2395.564582,2680.041026,2908.810832,3089.438276,3755.727737,4799.151051,5177.748864,5138.148679,5533.588845,5636.579532,5402.929754,5708.082659,6524.861878,8696.913242,10654.79371,11631.35457,13100.36527,16014.59869,18604.31923,16460.22111,16554.8788,18138.72342,17207.27849,18108.52175,18501.42962,15962.57224
SI,Slovenia,SVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10690.66198,10801.4311,10447.93775,11165.27502,11441.99623,10227.73488,10479.29778,11814.10209,14880.46899,17260.90239,18169.17979,19726.12575,23841.32389,27501.81752,24633.79608,23438.84716,24983.69373,22477.60381,23144.11672,24001.88013,20713.07475
SE,Sweden,SWE,1983.106544,2147.229311,2315.846527,2492.545346,2758.943466,3007.597978,3240.611037,3490.550337,3683.313694,3972.002749,4669.438672,5060.342739,5942.148771,7198.271657,7975.850516,9974.657321,10715.03809,11287.19913,12442.57512,14667.40312,16856.76109,15366.66859,13545.25912,12430.45893,12914.33068,13474.16135,17727.49533,21485.29387,24188.76594,25300.39512,30162.31577,31374.11699,32338.50395,24080.89967,25747.24169,29914.33175,32587.2641,29897.79263,30143.62746,30577.08177,29283.00505,26969.24457,29571.70446,36961.42537,42442.22045,43085.35315,46256.4716,53324.37937,55746.84238,46207.0592,52076.43052,59593.6848,57134.07707,60283.24522,58899.97979,50272.9415
SZ,Swaziland,SWZ,100.4396663,120.3451614,125.5826513,144.7346016,169.8504974,179.4417386,191.5298453,181.6864331,188.9803302,243.0661062,251.5228537,297.4864261,310.6688442,455.9999182,526.9598234,557.5321677,511.0976923,552.7007003,600.1656207,704.0311585,898.2958686,919.8479614,840.8265208,843.3401963,726.9107837,511.7170983,611.2499952,761.1585313,863.5759742,835.8506543,1292.057418,1303.065206,1415.023382,1465.311842,1503.133746,1763.476293,1627.984086,1705.172944,1532.918723,1476.776192,1433.18124,1255.474129,1131.243533,1704.153913,2211.089257,2339.300374,2636.320016,2690.928392,2617.360094,2679.6706,2956.696795,4093.384237,3988.667167,3648.0749,3477.149246,3154.752981
,Sint Maarten (Dutch part),SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC,Seychelles,SYC,288.0581594,270.2796606,287.0447884,308.1952644,332.3050031,328.484901,337.6462466,333.2338125,314.3510648,314.1798528,343.8811821,400.5826885,546.5706109,644.0939568,737.7706478,802.0662073,811.7913078,1045.097319,1364.319293,2001.149468,2288.155633,2378.43737,2248.587257,2210.629537,2261.714777,2505.749839,3062.165736,3646.814135,4122.541962,4393.164054,5265.496556,5290.927229,6051.986461,6517.814629,6580.334184,6748.931109,6583.201018,7280.989621,7715.918147,7747.612159,7578.851053,7663.13708,8333.551352,8523.005025,10173.57488,11086.89089,12014.39987,12154.82994,11122.86207,9706.95606,10804.68447,12189.09516,12845.17363,15695.89834,15563.79422,15476.01944
SY,Syrian Arab Republic,SYR,186.7507244,199.309617,226.7651231,237.3445956,256.3832015,272.6835397,240.5842393,273.9897396,294.0924761,364.040208,335.5463449,392.4394696,448.0579083,458.4306267,705.6591164,902.5622378,975.8289012,951.5171285,1109.030178,1147.687513,1458.485206,1672.713089,1695.415465,1765.8347,1697.106553,1537.748923,1206.201744,998.3686454,901.6919597,815.0905237,988.5223252,1012.81485,1005.109809,1010.053364,726.0599561,795.195144,935.7604034,957.3172087,976.366134,993.8297409,1181.719202,1263.885859,1269.729208,1261.42609,1419.593379,1591.530192,1779.821049,2079.987864,,,,,,,,
,Turks and Caicos Islands,TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TD,Chad,TCD,104.4372029,109.0915357,114.540302,116.7325801,120.7733725,125.9245699,128.2901557,130.9070451,129.6797731,132.119034,128.7457325,134.6432243,153.4019074,165.5779878,163.1123614,211.4531987,207.5318557,219.8380797,256.8773518,227.1465129,228.9052354,190.1852974,176.9204718,172.3408545,185.4868643,202.8550381,203.6224399,215.079997,265.4354788,248.503808,291.8091874,305.1655083,296.3458445,223.1712788,174.1945723,206.5117899,221.9471769,206.119566,224.8400976,190.8154106,166.0080155,197.3022751,220.7953519,292.5815828,454.6552834,660.1815568,712.0468098,801.4016004,929.2796449,803.9143523,895.8779959,988.4431598,972.6793451,985.095322,1024.668354,775.6950905
,East Asia & Pacific (IDA & IBRD countries),TEA,90.34598928,79.35218229,71.70627792,75.67703883,85.72886671,97.6594074,103.9621754,98.15463884,96.56943809,105.5329439,114.4749975,119.7293409,132.3886036,163.0448532,180.3906223,198.8761929,198.6196384,226.0975149,216.8151227,247.4889367,282.3171639,297.538301,305.0160652,314.357715,334.5748358,360.1935963,351.8838863,341.6052478,375.3748888,400.3156538,422.7975526,453.7174927,500.4218834,534.9654546,635.3890323,774.4969748,878.8091792,899.2000118,814.4330677,886.1088152,966.4008031,1019.799212,1118.437944,1253.266182,1441.4501,1652.960754,1973.161048,2476.425129,3107.881851,3343.507826,4024.736324,4882.548189,5406.386539,5912.926203,6308.661066,6489.025887
,Europe & Central Asia (IDA & IBRD countries),TEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2244.459778,2371.422489,2342.311636,2183.05539,2145.662802,1923.727422,2107.721121,2172.401673,2245.102193,2154.687107,1864.936686,2034.127159,2076.14461,2330.348083,2865.284089,3695.370989,4619.015975,5583.667979,7161.14143,8832.535688,6962.021448,8135.574487,9796.561421,10063.47538,10475.41657,9877.87245,7521.10771
TG,Togo,TGO,76.63845373,79.1200335,81.99461311,87.7920466,99.93795601,109.6200412,121.8335392,124.8791745,124.3495115,131.5697522,120.0539215,131.0988164,149.3510118,176.4737532,237.8139473,256.1026749,251.3231714,308.6816319,319.9201336,337.4302016,417.6687675,342.2200823,281.8560282,253.024083,228.6840233,234.3562735,315.4238521,359.7160647,385.2078887,367.2193795,430.01123,412.2352458,424.9015676,302.2241022,235.0388475,305.6245277,333.5916167,332.6223324,343.2228479,331.9725731,265.5016597,266.1345687,286.7580816,316.7920687,356.8308035,379.1809289,384.2885556,428.4015618,522.625007,508.5405257,496.4824942,572.0257032,573.2074765,589.0140537,629.9976439,547.9746834
TH,Thailand,THA,100.7677112,107.4977151,113.7824944,118.1432372,125.937911,137.9180311,161.0056786,166.9245655,174.7871299,186.8806592,192.1256596,194.2582535,209.3562328,269.8519129,332.117105,351.5480432,391.4829096,445.3194619,528.5061204,589.749796,682.7749836,720.8994131,742.7043325,797.9338368,817.870836,747.4945038,813.1041157,936.1969428,1122.578862,1294.519446,1508.287909,1716.610348,1929.533108,2213.169379,2497.898285,2856.246392,3056.752646,2480.476091,1855.900383,2043.905832,2016.041015,1896.971003,2093.979206,2349.384526,2643.478935,2874.386274,3351.117633,3962.750499,4384.782675,4231.140368,5111.909202,5539.494368,5915.221147,6225.052283,5969.940116,5816.44069
TJ,Tajikistan,TJK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.3664537,468.0240177,345.6771837,293.1731154,236.0452889,212.9067853,178.0711659,155.2766173,219.5706981,178.2974897,139.1091416,171.812885,190.6049112,237.8931931,311.4241128,339.7680768,407.2526117,523.9476512,711.5036299,671.5440088,744.1898922,841.2198704,962.4391249,1048.666906,1113.366354,925.9118877
TM,Turkmenistan,TKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.1442512,865.4516397,842.161986,869.5582446,850.424515,824.4621526,796.4158445,625.347602,592.6987853,557.510449,565.0576697,592.8360328,550.7870249,645.2771015,776.5722304,969.9700335,1286.014261,1455.93605,1706.956726,2140.455472,2606.741976,3918.934927,4059.961511,4479.012354,5724.537102,6797.721166,7480.321678,8193.720297,6947.840023
,Latin America & the Caribbean (IDA & IBRD countries),TLA,362.4524024,373.740873,418.6173147,407.0614091,440.6445176,462.5963876,493.7263782,491.0533113,514.6409125,561.3781902,594.4106317,645.0828333,706.3556715,909.2774596,1163.35228,1188.292097,1292.993783,1393.325692,1538.729014,1794.891219,2092.709,2366.329434,2154.361896,1854.54835,1778.052832,1792.760026,1782.020899,1836.004013,2062.804411,2219.462983,2546.650588,3118.015334,2879.246761,3274.911368,3697.473992,3875.137022,4119.234952,4440.856863,4389.726119,3871.58228,4220.031471,4029.934848,3529.950781,3583.036753,4133.399716,4971.260536,5778.845323,6774.375637,7803.769606,7226.375236,8890.125628,9983.567118,9996.034891,10146.85792,9892.600129,8057.937604
,Middle East & North Africa (IDA & IBRD countries),TMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.957854,1206.978728,1348.355067,1534.194352,1544.047585,1536.297702,1594.709007,1623.238665,1652.194939,1577.867529,1750.320379,1971.74046,2286.862314,2613.128379,3178.298385,3861.603563,3648.415144,4126.668664,4686.673572,4994.251742,4758.92913,4395.550769,
,Timor-Leste,TLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.37974,522.0315806,496.1797512,487.3949761,484.088449,501.4292265,464.8351692,551.7205984,673.3745379,780.2611109,875.8365693,1015.715928,1127.108215,1117.731251,1131.230851,1134.426428
TO,Tonga,TON,,,,,,,,,,,,,,,,367.9439225,336.5123234,378.0830589,454.9854605,483.9380926,572.6459023,666.0319023,662.5338756,649.0425376,684.673102,639.2415709,724.3550577,865.1271036,1126.502613,1120.091581,1193.49905,1387.152076,1436.437373,1449.670104,2025.292576,2112.307083,2283.190572,2197.906519,1946.490992,1998.701222,1926.732502,1697.004072,1836.290404,2089.217043,2357.146474,2565.385799,2837.075472,2932.962758,3307.282393,3106.902376,3557.737184,4226.692747,4364.309244,4117.310983,4114.052115,
,South Asia (IDA & IBRD),TSA,83.34983911,87.05155059,90.95277096,100.1667318,112.2666983,117.9665947,96.81021599,104.1960624,106.9370949,114.7746608,121.5120782,126.287513,124.1404681,138.8795731,164.2562375,171.9048354,164.1100784,185.4189862,206.0235404,225.3190984,265.3521857,274.6338411,277.5066428,287.039206,279.0089784,296.4667075,306.8926528,333.1228628,349.9159934,345.2813586,363.6563371,316.1844276,328.6336395,318.5618714,354.0827814,385.3539007,413.2559803,425.1462802,422.8353817,444.7206108,453.9946411,457.6179244,472.78124,542.7072816,618.8082142,697.5542343,785.0117451,979.1317445,981.3447022,1063.158541,1285.524399,1370.95494,1370.206524,1391.298216,1501.07409,1528.58244
